1383733200,1615.99,1615,1615.99,1615,7.234,11683.77427
1383733260,1615,1615,1615,1615,0.722,1166.03
1383733320,1615,1615,1615,1615,1.1,1776.5
1383733380,1613,1612.1,1613,1612.1,0.31,500.90188
1383733440,1615,1615,1615,1615,0.306,494.19
1383733500,1615,1615,1615,1615,6.0997,9850.8561
1383733560,1615,1615,1615,1615,4.6813,7560.2995
1383733620,1615,1615.98,1615,1615.98,2.8567,4615.71334
1383733680,1615,1615,1615,1615,2.202,3556.23
1383733740,1614,1613.66,1614,1613.66,1.3331,2151.238146
1383733800,1615.8,1615.8,1615.8,1615.8,2.739,4425.6762
1383733860,1615.5,1615.8,1615.5,1615.8,2,3231.435
1383733920,1614,1614,1614,1614,0.825,1331.55
1383733980,1615.8,1616,1615.8,1616,12.671,20475.84248
1383734040,1616,1616,1616,1616,5.681,9180.496
1383734100,0,0,0,0,0,0
1383734160,1615.8,1615.8,1615.8,1615.8,3.0028,4851.67604
1383734220,1615.1,1616.2,1615.1,1616.2,3.0222,4883.93046
1383734280,1616.4,1616.5,1616.4,1616.5,0.0283,45.74685
1383734340,1617,1618,1617,1618,17.281,27957.0865
1383734400,1618,1619,1618,1619,23.4939,38023.019942
1383734460,1619,1619,1619,1619,93.7896,151917.383316
1383734520,1619,1619.99,1619,1619.99,7.8617,12735.8717585
1383734580,1619.9,1619.9,1619.9,1619.9,1.139,1845.0661
1383734640,1619.9,1619.999,1619.9,1619.999,27.5613,44648.9310612
1383734700,1619.999,1619,1619.999,1619,23.1216,37294.559839
1383734760,0,0,0,0,0,0
1383734820,1618.5,1618.5,1618.5,1618.5,0.308,498.498
1383734880,1613.65,1619,1613.65,1619,8.8929,14394.9006
1383734940,1618,1618.998,1618,1618.998,6.987,11308.896124
1383735000,1618,1618,1618,1618,12.61,20402.98
1383735060,1618.998,1618.998,1618.998,1618.998,1.226,1984.891548
1383735120,1619,1620,1619,1620,19.4712,31541.7818908
1383735180,1620,1620.5,1620,1620.5,23.2,37525.6728
1383735240,1621.9,1622,1621.9,1622,10.6,17192.96
1383735300,1623.5,1622,1623.5,1622,19.9553,32341.79798
1383735360,1621,1622,1621,1622,27.469,44525.4655
1383735420,1622,1622,1622,1622,6.2383,10118.5226
1383735480,1623.5,1625,1623.5,1625,16.6765,27086.0445
1383735540,1625,1625,1625,1625,0.0069,11.2125
1383735600,1624.99,1622.1,1624.99,1622.1,11.503,18659.392112
1383735660,1622.1,1624.9,1622.1,1624.9,5.9651,9690.36599
1383735720,1621.21,1622.02,1621.21,1622.02,18.8944,30632.412021
1383735780,1622.1,1620,1622.1,1620,11.429,18532.1659
1383735840,1621,1620,1621,1620,4.538,7351.598
1383735900,1621,1622.89,1621,1622.89,4.114,6670.21528
1383735960,1621,1621,1621,1621,21.619,35018.4194
1383736020,1622,1622,1622,1622,0.0009,1.4598
1383736080,1622,1622,1622,1622,0.0021,3.4062
1383736140,1622.52,1622,1622.52,1622,5.173,8393.206
1383736200,1622,1622,1622,1622,1,1622
1383736260,1620,1621.99,1620,1621.99,2.5,4053.98
1383736320,1622,1622,1622,1622,8.0038,12982.1636
1383736380,1621.9,1621.9,1621.9,1621.9,2.235,3624.9465
1383736440,1621.8,1621.8,1621.8,1621.8,4.124,6688.3032
1383736500,1621.8,1621.8,1621.8,1621.8,78.1321,126725.629632
1383736560,1622.89,1621.8,1622.89,1621.8,3.6127,5859.7483
1383736620,1621.89,1621.89,1621.89,1621.89,6.173,10011.92697
1383736680,1620.1,1622,1620.1,1622,0.002,3.2421
1383736740,1622.5,1622.5,1622.5,1622.5,10.1375,16448.09375
1383736800,1622,1622.5,1622,1622.5,28.5984,46390.82415
1383736860,1622.87,1622.89,1622.87,1622.89,19.1141,31020.059387
1383736920,1622.9,1622.9,1622.9,1622.9,0.3819,619.78551
1383736980,1622.9,1622.5,1622.9,1622.5,45.5,73828.686741
1383737040,1622.9,1620.11,1622.9,1620.11,89.1913,144647.010393
1383737100,1622.2,1620,1622.2,1620,50,81005.221637
1383737160,1622,1619.01,1622,1619.01,49.6,80445.487118
1383737220,1620.5,1622.9,1620.5,1622.9,35,56823.4515
1383737280,1623,1623,1623,1623,18.08,29353.16269
