1385953200,6400,6419,6400,6419,50.5694,323890.219097
1385953260,6418,6410,6418,6410,33.4286,214448.808804
1385953320,6420,6427,6420,6427,62.5753,401676.899498
1385953380,6429,6448.99,6429,6448.99,37.9726,244354.698748
1385953440,6448.99,6431,6448.99,6431,43.1552,277891.556976
1385953500,6440,6440,6440,6440,51.238,329868.2955
1385953560,6440,6440,6440,6440,24.9338,160629.8434
1385953620,6440.04,6440,6440.04,6440,39.4896,254393.837555
1385953680,6434,6430,6434,6430,31.9609,205473.552509
1385953740,6430,6399.88,6430,6399.88,16.8773,108180.184748
1385953800,6399.88,6390,6399.88,6390,33.1032,211377.665144
1385953860,6380,6379,6380,6379,50.9712,325042.33575
1385953920,6370,6378,6370,6378,48.3305,308150.901999
1385953980,6380,6393,6380,6393,108.4342,691996.4757
1385954040,6395,6401,6395,6401,11.7995,75536.779935
1385954100,6400,6390,6400,6390,14.9235,95494.4094
1385954160,6390,6401,6390,6401,34.2708,219304.2861
1385954220,6401,6410,6401,6410,4.5787,29309.9174
1385954280,6410,6430,6410,6430,44.9853,288789.120518
1385954340,6418,6415,6418,6415,5.6973,36608.5216
1385954400,6411,6418,6411,6418,30.2928,194215.6565
1385954460,6418,6418.2,6418,6418.2,8.3016,53280.7428
1385954520,6419,6418,6419,6418,10.598,68007.498
1385954580,6419,6418.8,6419,6418.8,16.0731,103159.68616
1385954640,6418.8,6420,6418.8,6420,35.4055,227242.01225
1385954700,6420,6445,6420,6445,83.8527,538904.400635
1385954760,6447,6450,6447,6450,107.0387,690372.194055
1385954820,6450.01,6458,6450.01,6458,28.6295,185087.64365
1385954880,6456,6457,6456,6457,21.9937,142175.248999
1385954940,6460,6450,6460,6450,46.4973,300186.46394
1385955000,6450,6420,6450,6420,80.3123,517751.6350736
1385955060,6420.01,6440,6420.01,6440,49.1483,316816.663717
1385955120,6450,6440.01,6450,6440.01,84.0163,541279.836152
1385955180,6440.01,6440.1,6440.01,6440.1,61.5306,396234.467946
1385955240,6440.1,6440.1,6440.1,6440.1,30.2698,194968.61983
1385955300,6440.1,6440,6440.1,6440,37.7174,242896.2387
1385955360,6440,6445,6440,6445,71.3256,459679.9742
1385955420,6445,6439,6445,6439,12.5876,81068.59
1385955480,6440,6431,6440,6431,30.4118,195798.512103
1385955540,6431,6439,6431,6439,31.7223,204170.949999
1385955600,6438.99,6440,6438.99,6440,21.668,139522.2904
1385955660,6439,6440,6439,6440,20.6808,133232.343139
1385955720,6448,6450,6448,6450,14.6053,94198.456797
1385955780,6450,6459,6450,6459,22.192,143141.37
1385955840,6455,6459,6455,6459,7.1836,46397.326158
1385955900,6455,6452,6455,6452,9.75,62908.687
1385955960,6451,6450,6451,6450,14.4521,93214.896002
1385956020,6452,6445,6452,6445,35.7106,230208.359
1385956080,6450,6450,6450,6450,15.8927,102468.781
1385956140,6448.9,6446,6448.9,6446,9.5847,61777.4832
1385956200,6445,6440,6445,6440,9.4999,61206.264301
1385956260,6440,6433.333,6440,6433.333,22.378,144092.9549549
1385956320,6433.333,6425,6433.333,6425,31.5563,202670.5873681
1385956380,6420.01,6418,6420.01,6418,21.0575,135180.127821
1385956440,6420,6415,6420,6415,28.49,182555.790164
1385956500,6415,6401,6415,6401,32.3724,207313.000002
1385956560,6401,6400,6401,6400,25.4922,163145.1499
1385956620,6400,6405,6400,6405,47.8923,306482.14384
1385956680,6405,6405,6405,6405,76.5685,490274.5424
1385956740,6405,6390,6405,6390,59.1716,378656.0727
1385956800,6390,6377,6390,6377,65.1412,415697.73474
1385956860,6373,6357.1,6373,6357.1,27.1866,173108.98184
1385956920,6357.1,6320,6357.1,6320,157.3962,998651.41208
1385956980,6320,6320,6320,6320,130.0375,822910.119603
1385957040,6320,6310,6320,6310,95.7901,605265.9468
1385957100,6307,6330,6307,6330,81.6755,515110.42257
1385957160,6330,6340,6330,6340,10.9542,69363.140996
1385957220,6340,6345,6340,6345,46.0694,292252.213198
1385957280,6340,6349,6340,6349,15.4874,98231.0371
1385957340,6340,6320,6340,6320,25.1811,159279.824032
1385957400,6320,6310,6320,6310,26.7268,168701.1367
1385957460,6310,6305,6310,6305,107.4255,677570.1867348
1385957520,6301.2,6300,6301.2,6300,71.6406,451397.0230804
1385957580,6300,6290,6300,6290,50.5144,317721.65531
1385957640,6281,6290,6281,6290,41.0541,258389.2359
1385957700,6291,6310.211,6291,6310.211,10.6198,66981.6849395
1385957760,6310.211,6349,6310.211,6349,50.3234,317990.1089009
1385957820,6348.99,6330,6348.99,6330,35.1166,222638.230493
1385957880,6330,6347,6330,6347,59.2409,375490.396697
1385957940,6346,6350.01,6346,6350.01,51.0863,324294.84649
1385958000,6355,6380,6355,6380,85.8172,546520.528398
1385958060,6377,6360,6377,6360,34.2464,217999.4884
1385958120,6360,6350,6360,6350,42.8532,271919.1131
1385958180,6350,6340,6350,6340,12.9815,82284.6365
1385958240,6340,6339,6340,6339,9.6135,60956.173321
1385958300,6333,6339,6333,6339,31.4212,199159.702
1385958360,6339,6331,6339,6331,34.2255,216697.492902
1385958420,6331.01,6330,6331.01,6330,48.6016,307744.229738
1385958480,6330,6338,6330,6338,2.7094,17153.04937
1385958540,6338,6338.1,6338,6338.1,2.7046,17141.80608
1385958600,6347.999,6360,6347.999,6360,1.8193,11552.652334
1385958660,6363,6363,6363,6363,34.5963,220095.267817
1385958720,6360,6359,6360,6359,33.516,213149.1375
1385958780,6359,6346,6359,6346,23.9371,152103.278
1385958840,6346,6360,6346,6360,26.2086,166607.31
1385958900,6351,6348,6351,6348,41.7099,264798.6812
1385958960,6347,6341,6347,6341,40.4421,256335.826372
1385959020,6321,6323.11,6321,6323.11,9.3517,59117.007755
1385959080,6323.11,6335,6323.11,6335,30.5887,193486.043379
1385959140,6333.88,6333.88,6333.88,6333.88,3.312,20982.77164
1385959200,6331.88,6338,6331.88,6338,32.3403,204957.884416
1385959260,6331.5,6331.5,6331.5,6331.5,18.819,119129.6295
1385959320,6332.1,6330,6332.1,6330,14.9873,94880.34435
1385959380,6330,6322,6330,6322,82.7693,523881.824922
1385959440,6322,6322,6322,6322,7.9534,50274.06588
1385959500,6330,6325,6330,6325,5.7099,36169.39814
1385959560,6323,6335,6323,6335,8.3723,53001.627498
1385959620,6330,6338,6330,6338,27.3187,173071.05467
1385959680,6338,6333.041,6338,6333.041,5.472,34678.673055
1385959740,6333,6306,6333,6306,29.153,184165.410951
1385959800,6306,6319,6306,6319,8.2083,51866.7388
1385959860,6323,6329,6323,6329,8.1842,51777.243798
1385959920,6329,6333,6329,6333,5.8297,36917.486099
1385959980,6333,6329,6333,6329,10.2713,64982.2567
1385960040,6325,6329,6325,6329,36.7374,231836.9725
1385960100,6323,6316,6323,6316,9.0315,57171.6214735
1385960160,6333.333,6330,6333.333,6330,0.9286,5875.9453048
1385960220,6330,6330,6330,6330,28.296,179000.136702
